Length.spi Length.bod scLength.spi scLength.bod treat_dev measurer.spi measurer.bod animal cultureFac blockFac Dam Sire cross
0.09556 0.1213 9.556 12.13 U 0.5 0.5 U1.2_U1.12 U1.2_U1 6 dam_U1 sire_U2 U1U2
0.09285 0.1324 9.285 13.24 U 0.5 0.5 U1.2_U1.13 U1.2_U1 6 dam_U1 sire_U2 U1U2
0.10638 0.12828 10.638 12.828 U 0.5 0.5 U1.2_U1.14 U1.2_U1 6 dam_U1 sire_U2 U1U2
0.10405 0.13664 10.405 13.664 U 0.5 0.5 U1.2_U1.15 U1.2_U1 6 dam_U1 sire_U2 U1U2
0.08733 0.13265 8.733 13.265 U 0.5 0.5 U1.2_U1.16 U1.2_U1 6 dam_U1 sire_U2 U1U2
0.07793 0.14528 7.793 14.528 U 0.5 0.5 U1.2_U1.17 U1.2_U1 6 dam_U1 sire_U2 U1U2
0.09955 0.12712 9.955 12.712 U 0.5 0.5 U1.2_U1.18 U1.2_U1 6 dam_U1 sire_U2 U1U2
0.10421 0.12633 10.421 12.633 U 0.5 0.5 U1.2_U1.19 U1.2_U1 6 dam_U1 sire_U2 U1U2
0.07955 0.13798 7.955 13.798 U 0.5 0.5 U1.2_U1.2 U1.2_U1 6 dam_U1 sire_U2 U1U2
0.0993 0.12844 9.93 12.844 U 0.5 0.5 U1.2_U1.20 U1.2_U1 6 dam_U1 sire_U2 U1U2
0.10873 0.14327 10.873 14.327 U 0.5 0.5 U1.2_U1.21 U1.2_U1 6 dam_U1 sire_U2 U1U2
0.09634 0.13502 9.634 13.502 U 0.5 0.5 U1.2_U1.22 U1.2_U1 6 dam_U1 sire_U2 U1U2
0.0938 0.14118 9.38 14.118 U 0.5 0.5 U1.2_U1.23 U1.2_U1 6 dam_U1 sire_U2 U1U2
0.10124 0.14178 10.124 14.178 U 0.5 0.5 U1.2_U1.24 U1.2_U1 6 dam_U1 sire_U2 U1U2
0.11392 0.14475 11.392 14.475 U 0.5 0.5 U1.2_U1.25 U1.2_U1 6 dam_U1 sire_U2 U1U2
0.10047 0.14731 10.047 14.731 U 0.5 0.5 U1.2_U1.26 U1.2_U1 6 dam_U1 sire_U2 U1U2
0.10964 0.1406 10.964 14.06 U 0.5 0.5 U1.2_U1.27 U1.2_U1 6 dam_U1 sire_U2 U1U2
0.08925 0.13588 8.925 13.588 U 0.5 0.5 U1.2_U1.28 U1.2_U1 6 dam_U1 sire_U2 U1U2
0.09967 0.13312 9.967 13.312 U 0.5 0.5 U1.2_U1.29 U1.2_U1 6 dam_U1 sire_U2 U1U2
0.07477 0.12517 7.477 12.517 U 0.5 0.5 U1.2_U1.3 U1.2_U1 6 dam_U1 sire_U2 U1U2
0.10402 0.14593 10.402 14.593 U 0.5 0.5 U1.2_U1.30 U1.2_U1 6 dam_U1 sire_U2 U1U2
0.09637 0.14254 9.637 14.254 U 0.5 0.5 U1.2_U1.31 U1.2_U1 6 dam_U1 sire_U2 U1U2
0.13192 0.14009 13.192 14.009 U 0.5 0.5 U1.2_U1.32 U1.2_U1 6 dam_U1 sire_U2 U1U2
0.10413 0.10865 10.413 10.865 U 0.5 0.5 U1.2_U1.33 U1.2_U1 6 dam_U1 sire_U2 U1U2
0.11161 0.13355 11.161 13.355 U 0.5 0.5 U1.2_U1.34 U1.2_U1 6 dam_U1 sire_U2 U1U2
0.09129 0.1427 9.129 14.27 U 0.5 0.5 U1.2_U1.35 U1.2_U1 6 dam_U1 sire_U2 U1U2
0.0769 0.13465 7.69 13.465 U 0.5 0.5 U1.2_U1.4 U1.2_U1 6 dam_U1 sire_U2 U1U2
0.10559 0.13392 10.559 13.392 U 0.5 0.5 U1.2_U1.5 U1.2_U1 6 dam_U1 sire_U2 U1U2
0.08375 0.13842 8.375 13.842 U 0.5 0.5 U1.2_U1.6 U1.2_U1 6 dam_U1 sire_U2 U1U2
0.11416 0.13416 11.416 13.416 U 0.5 0.5 U1.2_U1.7 U1.2_U1 6 dam_U1 sire_U2 U1U2
0.10706 0.1367 10.706 13.67 U 0.5 0.5 U1.2_U1.8 U1.2_U1 6 dam_U1 sire_U2 U1U2
0.08479 0.13538 8.479 13.538 U 0.5 0.5 U1.2_U1.9 U1.2_U1 6 dam_U1 sire_U2 U1U2
0.09617 0.13577 9.617 13.577 U 0.5 0.5 U1.2_U2.1 U1.2_U2 6 dam_U1 sire_U2 U1U2
0.10535 0.14228 10.535 14.228 U 0.5 0.5 U1.2_U2.10 U1.2_U2 6 dam_U1 sire_U2 U1U2
0.09449 0.13786 9.449 13.786 U 0.5 0.5 U1.2_U2.11 U1.2_U2 6 dam_U1 sire_U2 U1U2
0.09707 0.13169 9.707 13.169 U 0.5 0.5 U1.2_U2.12 U1.2_U2 6 dam_U1 sire_U2 U1U2
0.1093 0.13635 10.93 13.635 U 0.5 0.5 U1.2_U2.13 U1.2_U2 6 dam_U1 sire_U2 U1U2
0.09692 0.14219 9.692 14.219 U 0.5 0.5 U1.2_U2.14 U1.2_U2 6 dam_U1 sire_U2 U1U2
0.10776 0.13896 10.776 13.896 U 0.5 0.5 U1.2_U2.15 U1.2_U2 6 dam_U1 sire_U2 U1U2
0.11622 0.14779 11.622 14.779 U 0.5 0.5 U1.2_U2.16 U1.2_U2 6 dam_U1 sire_U2 U1U2
0.10675 0.14128 10.675 14.128 U 0.5 0.5 U1.2_U2.17 U1.2_U2 6 dam_U1 sire_U2 U1U2
0.10999 0.1382 10.999 13.82 U 0.5 0.5 U1.2_U2.18 U1.2_U2 6 dam_U1 sire_U2 U1U2
0.10255 0.15015 10.255 15.015 U 0.5 0.5 U1.2_U2.19 U1.2_U2 6 dam_U1 sire_U2 U1U2
0.08218 0.14104 8.218 14.104 U 0.5 0.5 U1.2_U2.2 U1.2_U2 6 dam_U1 sire_U2 U1U2
0.09563 0.14706 9.563 14.706 U 0.5 0.5 U1.2_U2.20 U1.2_U2 6 dam_U1 sire_U2 U1U2
0.0967 0.14242 9.67 14.242 U 0.5 0.5 U1.2_U2.21 U1.2_U2 6 dam_U1 sire_U2 U1U2
0.10552 0.12407 10.552 12.407 U -0.5 -0.5 U1.2_U2.22 U1.2_U2 6 dam_U1 sire_U2 U1U2
0.09718 0.13468 9.718 13.468 U -0.5 -0.5 U1.2_U2.23 U1.2_U2 6 dam_U1 sire_U2 U1U2
0.11857 0.12002 11.857 12.002 U -0.5 -0.5 U1.2_U2.24 U1.2_U2 6 dam_U1 sire_U2 U1U2
0.09996 0.13048 9.996 13.048 U -0.5 -0.5 U1.2_U2.25 U1.2_U2 6 dam_U1 sire_U2 U1U2
0.0967 0.12694 9.67 12.694 U -0.5 -0.5 U1.2_U2.26 U1.2_U2 6 dam_U1 sire_U2 U1U2
0.10736 0.14548 10.736 14.548 U -0.5 -0.5 U1.2_U2.27 U1.2_U2 6 dam_U1 sire_U2 U1U2
0.09176 0.13159 9.176 13.159 U -0.5 -0.5 U1.2_U2.28 U1.2_U2 6 dam_U1 sire_U2 U1U2
0.0823 0.11654 8.23 11.654 U -0.5 -0.5 U1.2_U2.29 U1.2_U2 6 dam_U1 sire_U2 U1U2
0.10182 0.12742 10.182 12.742 U 0.5 0.5 U1.2_U2.3 U1.2_U2 6 dam_U1 sire_U2 U1U2
0.09537 0.13049 9.537 13.049 U -0.5 -0.5 U1.2_U2.30 U1.2_U2 6 dam_U1 sire_U2 U1U2
0.06816 0.12298 6.816 12.298 U -0.5 -0.5 U1.2_U2.31 U1.2_U2 6 dam_U1 sire_U2 U1U2
0.08729 0.12048 8.729 12.048 U -0.5 -0.5 U1.2_U2.32 U1.2_U2 6 dam_U1 sire_U2 U1U2
0.09752 0.13797 9.752 13.797 U -0.5 -0.5 U1.2_U2.33 U1.2_U2 6 dam_U1 sire_U2 U1U2
0.1074 0.14016 10.74 14.016 U 0.5 0.5 U1.2_U2.4 U1.2_U2 6 dam_U1 sire_U2 U1U2
0.10769 0.14249 10.769 14.249 U 0.5 0.5 U1.2_U2.5 U1.2_U2 6 dam_U1 sire_U2 U1U2
0.10093 0.1496 10.093 14.96 U 0.5 0.5 U1.2_U2.6 U1.2_U2 6 dam_U1 sire_U2 U1U2
0.10998 0.14414 10.998 14.414 U 0.5 0.5 U1.2_U2.7 U1.2_U2 6 dam_U1 sire_U2 U1U2
0.06349 0.13768 6.349 13.768 U 0.5 0.5 U1.2_U2.8 U1.2_U2 6 dam_U1 sire_U2 U1U2
0.10312 0.13706 10.312 13.706 U 0.5 0.5 U1.2_U2.9 U1.2_U2 6 dam_U1 sire_U2 U1U2
0.11726 0.14875 11.726 14.875 N 0.5 0.5 U10.10_N1.1 U10.10_N1 10 dam_U10 sire_U10 U10U10
0.11561 0.14721 11.561 14.721 N 0.5 0.5 U10.10_N1.10 U10.10_N1 10 dam_U10 sire_U10 U10U10
0.13468 0.16882 13.468 16.882 N 0.5 0.5 U10.10_N1.11 U10.10_N1 10 dam_U10 sire_U10 U10U10
0.1258 0.16322 12.58 16.322 N 0.5 0.5 U10.10_N1.12 U10.10_N1 10 dam_U10 sire_U10 U10U10
0.13821 0.16282 13.821 16.282 N 0.5 0.5 U10.10_N1.13 U10.10_N1 10 dam_U10 sire_U10 U10U10
0.13364 0.16087 13.364 16.087 N 0.5 0.5 U10.10_N1.14 U10.10_N1 10 dam_U10 sire_U10 U10U10
0.11641 0.14852 11.641 14.852 N 0.5 0.5 U10.10_N1.15 U10.10_N1 10 dam_U10 sire_U10 U10U10
0.13154 0.16572 13.154 16.572 N 0.5 0.5 U10.10_N1.16 U10.10_N1 10 dam_U10 sire_U10 U10U10
0.12364 0.15394 12.364 15.394 N 0.5 0.5 U10.10_N1.17 U10.10_N1 10 dam_U10 sire_U10 U10U10
0.10154 0.13367 10.154 13.367 N 0.5 0.5 U10.10_N1.18 U10.10_N1 10 dam_U10 sire_U10 U10U10
0.11043 0.1566 11.043 15.66 N 0.5 0.5 U10.10_N1.19 U10.10_N1 10 dam_U10 sire_U10 U10U10
0.11268 0.14644 11.268 14.644 N 0.5 0.5 U10.10_N1.2 U10.10_N1 10 dam_U10 sire_U10 U10U10
0.12013 0.15071 12.013 15.071 N 0.5 0.5 U10.10_N1.20 U10.10_N1 10 dam_U10 sire_U10 U10U10
0.12454 0.16193 12.454 16.193 N 0.5 0.5 U10.10_N1.21 U10.10_N1 10 dam_U10 sire_U10 U10U10
0.14795 0.17478 14.795 17.478 N 0.5 0.5 U10.10_N1.22 U10.10_N1 10 dam_U10 sire_U10 U10U10
0.1237 0.15595 12.37 15.595 N 0.5 0.5 U10.10_N1.23 U10.10_N1 10 dam_U10 sire_U10 U10U10
0.12759 0.16116 12.759 16.116 N 0.5 0.5 U10.10_N1.24 U10.10_N1 10 dam_U10 sire_U10 U10U10
0.13732 0.1718 13.732 17.18 N 0.5 0.5 U10.10_N1.25 U10.10_N1 10 dam_U10 sire_U10 U10U10
0.12536 0.16403 12.536 16.403 N 0.5 0.5 U10.10_N1.26 U10.10_N1 10 dam_U10 sire_U10 U10U10
0.11831 0.14756 11.831 14.756 N 0.5 0.5 U10.10_N1.27 U10.10_N1 10 dam_U10 sire_U10 U10U10
0.11407 0.15757 11.407 15.757 N 0.5 0.5 U10.10_N1.28 U10.10_N1 10 dam_U10 sire_U10 U10U10
0.12273 0.16247 12.273 16.247 N 0.5 0.5 U10.10_N1.29 U10.10_N1 10 dam_U10 sire_U10 U10U10
0.08582 0.1275 8.582 12.75 N 0.5 0.5 U10.10_N1.3 U10.10_N1 10 dam_U10 sire_U10 U10U10
0.12043 0.15202 12.043 15.202 N 0.5 0.5 U10.10_N1.30 U10.10_N1 10 dam_U10 sire_U10 U10U10
0.13289 0.16398 13.289 16.398 N 0.5 0.5 U10.10_N1.31 U10.10_N1 10 dam_U10 sire_U10 U10U10
0.12359 0.15905 12.359 15.905 N 0.5 0.5 U10.10_N1.32 U10.10_N1 10 dam_U10 sire_U10 U10U10
0.12082 0.15943 12.082 15.943 N 0.5 0.5 U10.10_N1.33 U10.10_N1 10 dam_U10 sire_U10 U10U10
0.13392 0.16947 13.392 16.947 N 0.5 0.5 U10.10_N1.34 U10.10_N1 10 dam_U10 sire_U10 U10U10
0.12604 0.16025 12.604 16.025 N 0.5 0.5 U10.10_N1.35 U10.10_N1 10 dam_U10 sire_U10 U10U10
0.11147 0.13478 11.147 13.478 N 0.5 0.5 U10.10_N1.4 U10.10_N1 10 dam_U10 sire_U10 U10U10
0.09401 0.13132 9.401 13.132 N 0.5 0.5 U10.10_N1.5 U10.10_N1 10 dam_U10 sire_U10 U10U10
0.10819 0.1485 10.819 14.85 N 0.5 0.5 U10.10_N1.6 U10.10_N1 10 dam_U10 sire_U10 U10U10
0.08906 0.12255 8.906 12.255 N 0.5 0.5 U10.10_N1.7 U10.10_N1 10 dam_U10 sire_U10 U10U10
0.1231 0.15059 12.31 15.059 N 0.5 0.5 U10.10_N1.8 U10.10_N1 10 dam_U10 sire_U10 U10U10
0.13702 0.15853 13.702 15.853 N 0.5 0.5 U10.10_N1.9 U10.10_N1 10 dam_U10 sire_U10 U10U10
0.11333 0.15312 11.333 15.312 N 0.5 0.5 U10.10_N2.1 U10.10_N2 10 dam_U10 sire_U10 U10U10
0.09471 0.13322 9.471 13.322 N 0.5 0.5 U10.10_N2.10 U10.10_N2 10 dam_U10 sire_U10 U10U10
0.10746 0.14248 10.746 14.248 N 0.5 0.5 U10.10_N2.11 U10.10_N2 10 dam_U10 sire_U10 U10U10
0.08932 0.14207 8.932 14.207 N 0.5 0.5 U10.10_N2.12 U10.10_N2 10 dam_U10 sire_U10 U10U10
0.12435 0.15876 12.435 15.876 N 0.5 0.5 U10.10_N2.13 U10.10_N2 10 dam_U10 sire_U10 U10U10
0.12683 0.1477 12.683 14.77 N 0.5 0.5 U10.10_N2.14 U10.10_N2 10 dam_U10 sire_U10 U10U10
0.12844 0.16391 12.844 16.391 N 0.5 0.5 U10.10_N2.15 U10.10_N2 10 dam_U10 sire_U10 U10U10
0.09551 0.13237 9.551 13.237 N 0.5 0.5 U10.10_N2.16 U10.10_N2 10 dam_U10 sire_U10 U10U10
0.1387 0.16423 13.87 16.423 N 0.5 0.5 U10.10_N2.17 U10.10_N2 10 dam_U10 sire_U10 U10U10
0.12729 0.16915 12.729 16.915 N 0.5 0.5 U10.10_N2.18 U10.10_N2 10 dam_U10 sire_U10 U10U10
0.13833 0.16969 13.833 16.969 N 0.5 0.5 U10.10_N2.19 U10.10_N2 10 dam_U10 sire_U10 U10U10
0.0884 0.13455 8.84 13.455 N 0.5 0.5 U10.10_N2.2 U10.10_N2 10 dam_U10 sire_U10 U10U10
0.13279 0.17462 13.279 17.462 N 0.5 0.5 U10.10_N2.20 U10.10_N2 10 dam_U10 sire_U10 U10U10
0.11878 0.16339 11.878 16.339 N 0.5 0.5 U10.10_N2.21 U10.10_N2 10 dam_U10 sire_U10 U10U10
0.12932 0.16238 12.932 16.238 N 0.5 0.5 U10.10_N2.22 U10.10_N2 10 dam_U10 sire_U10 U10U10
0.12289 0.15968 12.289 15.968 N 0.5 0.5 U10.10_N2.23 U10.10_N2 10 dam_U10 sire_U10 U10U10
0.12152 0.16006 12.152 16.006 N 0.5 0.5 U10.10_N2.24 U10.10_N2 10 dam_U10 sire_U10 U10U10
0.12972 0.16034 12.972 16.034 N 0.5 0.5 U10.10_N2.25 U10.10_N2 10 dam_U10 sire_U10 U10U10
0.11447 0.15767 11.447 15.767 N 0.5 0.5 U10.10_N2.26 U10.10_N2 10 dam_U10 sire_U10 U10U10
0.12749 0.15198 12.749 15.198 N 0.5 0.5 U10.10_N2.27 U10.10_N2 10 dam_U10 sire_U10 U10U10
0.12083 0.15125 12.083 15.125 N 0.5 0.5 U10.10_N2.28 U10.10_N2 10 dam_U10 sire_U10 U10U10
0.12929 0.16888 12.929 16.888 N 0.5 0.5 U10.10_N2.29 U10.10_N2 10 dam_U10 sire_U10 U10U10
0.13191 0.17041 13.191 17.041 N 0.5 0.5 U10.10_N2.3 U10.10_N2 10 dam_U10 sire_U10 U10U10
0.12663 0.15919 12.663 15.919 N 0.5 0.5 U10.10_N2.30 U10.10_N2 10 dam_U10 sire_U10 U10U10
0.11666 0.15874 11.666 15.874 N 0.5 0.5 U10.10_N2.31 U10.10_N2 10 dam_U10 sire_U10 U10U10
0.12018 0.14655 12.018 14.655 N 0.5 0.5 U10.10_N2.32 U10.10_N2 10 dam_U10 sire_U10 U10U10
0.12143 0.1594 12.143 15.94 N 0.5 0.5 U10.10_N2.33 U10.10_N2 10 dam_U10 sire_U10 U10U10
0.12392 0.14926 12.392 14.926 N 0.5 0.5 U10.10_N2.34 U10.10_N2 10 dam_U10 sire_U10 U10U10
0.11557 0.14995 11.557 14.995 N 0.5 0.5 U10.10_N2.35 U10.10_N2 10 dam_U10 sire_U10 U10U10
0.10857 0.14494 10.857 14.494 N 0.5 0.5 U10.10_N2.4 U10.10_N2 10 dam_U10 sire_U10 U10U10
0.12972 0.15463 12.972 15.463 N 0.5 0.5 U10.10_N2.5 U10.10_N2 10 dam_U10 sire_U10 U10U10
0.12116 0.15485 12.116 15.485 N 0.5 0.5 U10.10_N2.6 U10.10_N2 10 dam_U10 sire_U10 U10U10
0.12183 0.15256 12.183 15.256 N 0.5 0.5 U10.10_N2.7 U10.10_N2 10 dam_U10 sire_U10 U10U10
0.11801 0.14255 11.801 14.255 N 0.5 0.5 U10.10_N2.8 U10.10_N2 10 dam_U10 sire_U10 U10U10
0.11652 0.15824 11.652 15.824 N 0.5 0.5 U10.10_N2.9 U10.10_N2 10 dam_U10 sire_U10 U10U10
0.11625 0.15006 11.625 15.006 U -0.5 -0.5 U10.10_U1.1 U10.10_U1 10 dam_U10 sire_U10 U10U10
0.09856 0.13475 9.856 13.475 U -0.5 -0.5 U10.10_U1.10 U10.10_U1 10 dam_U10 sire_U10 U10U10
0.09816 0.1344 9.816 13.44 U -0.5 -0.5 U10.10_U1.11 U10.10_U1 10 dam_U10 sire_U10 U10U10
0.10457 0.13546 10.457 13.546 U -0.5 -0.5 U10.10_U1.12 U10.10_U1 10 dam_U10 sire_U10 U10U10
0.11658 0.13037 11.658 13.037 U -0.5 -0.5 U10.10_U1.13 U10.10_U1 10 dam_U10 sire_U10 U10U10
0.0971 0.13587 9.71 13.587 U -0.5 -0.5 U10.10_U1.14 U10.10_U1 10 dam_U10 sire_U10 U10U10
0.08592 0.13106 8.592 13.106 U 0.5 0.5 U10.10_U1.15 U10.10_U1 10 dam_U10 sire_U10 U10U10
0.09436 0.13566 9.436 13.566 U 0.5 0.5 U10.10_U1.16 U10.10_U1 10 dam_U10 sire_U10 U10U10
0.0791 0.10245 7.91 10.245 U 0.5 0.5 U10.10_U1.17 U10.10_U1 10 dam_U10 sire_U10 U10U10
0.13161 0.10704 13.161 10.704 U 0.5 0.5 U10.10_U1.18 U10.10_U1 10 dam_U10 sire_U10 U10U10
0.13452 0.09382 13.452 9.382 U 0.5 0.5 U10.10_U1.19 U10.10_U1 10 dam_U10 sire_U10 U10U10
0.09875 0.13191 9.875 13.191 U -0.5 -0.5 U10.10_U1.2 U10.10_U1 10 dam_U10 sire_U10 U10U10
0.12969 0.10383 12.969 10.383 U 0.5 0.5 U10.10_U1.20 U10.10_U1 10 dam_U10 sire_U10 U10U10
0.13396 0.10119 13.396 10.119 U 0.5 0.5 U10.10_U1.21 U10.10_U1 10 dam_U10 sire_U10 U10U10
0.12207 0.09271 12.207 9.271 U 0.5 0.5 U10.10_U1.22 U10.10_U1 10 dam_U10 sire_U10 U10U10
0.13692 0.10612 13.692 10.612 U 0.5 0.5 U10.10_U1.23 U10.10_U1 10 dam_U10 sire_U10 U10U10
0.13561 0.08592 13.561 8.592 U 0.5 0.5 U10.10_U1.24 U10.10_U1 10 dam_U10 sire_U10 U10U10
0.13106 0.09436 13.106 9.436 U 0.5 0.5 U10.10_U1.25 U10.10_U1 10 dam_U10 sire_U10 U10U10
0.13566 0.0791 13.566 7.91 U 0.5 0.5 U10.10_U1.26 U10.10_U1 10 dam_U10 sire_U10 U10U10
0.10245 0.13161 10.245 13.161 U 0.5 0.5 U10.10_U1.27 U10.10_U1 10 dam_U10 sire_U10 U10U10
0.10704 0.13452 10.704 13.452 U 0.5 0.5 U10.10_U1.28 U10.10_U1 10 dam_U10 sire_U10 U10U10
0.09382 0.12969 9.382 12.969 U 0.5 0.5 U10.10_U1.29 U10.10_U1 10 dam_U10 sire_U10 U10U10
0.10126 0.1325 10.126 13.25 U -0.5 -0.5 U10.10_U1.3 U10.10_U1 10 dam_U10 sire_U10 U10U10
0.10383 0.13396 10.383 13.396 U 0.5 0.5 U10.10_U1.30 U10.10_U1 10 dam_U10 sire_U10 U10U10
0.10119 0.12207 10.119 12.207 U 0.5 0.5 U10.10_U1.31 U10.10_U1 10 dam_U10 sire_U10 U10U10
0.09271 0.13692 9.271 13.692 U 0.5 0.5 U10.10_U1.32 U10.10_U1 10 dam_U10 sire_U10 U10U10
0.10612 0.13561 10.612 13.561 U 0.5 0.5 U10.10_U1.33 U10.10_U1 10 dam_U10 sire_U10 U10U10
0.10982 0.13471 10.982 13.471 U 0.5 0.5 U10.10_U1.34 U10.10_U1 10 dam_U10 sire_U10 U10U10
0.10768 0.13077 10.768 13.077 U 0.5 0.5 U10.10_U1.35 U10.10_U1 10 dam_U10 sire_U10 U10U10
0.09728 0.12263 9.728 12.263 U -0.5 -0.5 U10.10_U1.4 U10.10_U1 10 dam_U10 sire_U10 U10U10
0.07926 0.12411 7.926 12.411 U -0.5 -0.5 U10.10_U1.5 U10.10_U1 10 dam_U10 sire_U10 U10U10
0.11041 0.13794 11.041 13.794 U -0.5 -0.5 U10.10_U1.6 U10.10_U1 10 dam_U10 sire_U10 U10U10
0.09801 0.12793 9.801 12.793 U -0.5 -0.5 U10.10_U1.7 U10.10_U1 10 dam_U10 sire_U10 U10U10
0.11229 0.14625 11.229 14.625 U -0.5 -0.5 U10.10_U1.8 U10.10_U1 10 dam_U10 sire_U10 U10U10
0.09503 0.12668 9.503 12.668 U -0.5 -0.5 U10.10_U1.9 U10.10_U1 10 dam_U10 sire_U10 U10U10
0.11229 0.14748 11.229 14.748 U 0.5 0.5 U10.10_U2.1 U10.10_U2 10 dam_U10 sire_U10 U10U10
0.10145 0.13239 10.145 13.239 U 0.5 0.5 U10.10_U2.10 U10.10_U2 10 dam_U10 sire_U10 U10U10
0.1173 0.14412 11.73 14.412 U 0.5 0.5 U10.10_U2.11 U10.10_U2 10 dam_U10 sire_U10 U10U10
0.1143 0.13098 11.43 13.098 U 0.5 0.5 U10.10_U2.12 U10.10_U2 10 dam_U10 sire_U10 U10U10
0.09601 0.12735 9.601 12.735 U 0.5 0.5 U10.10_U2.13 U10.10_U2 10 dam_U10 sire_U10 U10U10
0.08753 0.13647 8.753 13.647 U 0.5 0.5 U10.10_U2.14 U10.10_U2 10 dam_U10 sire_U10 U10U10
0.11832 0.13979 11.832 13.979 U 0.5 0.5 U10.10_U2.15 U10.10_U2 10 dam_U10 sire_U10 U10U10
0.10008 0.13334 10.008 13.334 U 0.5 0.5 U10.10_U2.16 U10.10_U2 10 dam_U10 sire_U10 U10U10
0.1021 0.13226 10.21 13.226 U 0.5 0.5 U10.10_U2.17 U10.10_U2 10 dam_U10 sire_U10 U10U10
0.11241 0.14264 11.241 14.264 U 0.5 0.5 U10.10_U2.18 U10.10_U2 10 dam_U10 sire_U10 U10U10
0.11514 0.14232 11.514 14.232 U 0.5 0.5 U10.10_U2.19 U10.10_U2 10 dam_U10 sire_U10 U10U10
0.12329 0.14391 12.329 14.391 U 0.5 0.5 U10.10_U2.2 U10.10_U2 10 dam_U10 sire_U10 U10U10
0.09172 0.14041 9.172 14.041 U 0.5 0.5 U10.10_U2.20 U10.10_U2 10 dam_U10 sire_U10 U10U10
0.12196 0.15225 12.196 15.225 U 0.5 0.5 U10.10_U2.21 U10.10_U2 10 dam_U10 sire_U10 U10U10
0.10936 0.13851 10.936 13.851 U 0.5 0.5 U10.10_U2.22 U10.10_U2 10 dam_U10 sire_U10 U10U10
0.11019 0.14335 11.019 14.335 U 0.5 0.5 U10.10_U2.23 U10.10_U2 10 dam_U10 sire_U10 U10U10
0.10014 0.12838 10.014 12.838 U 0.5 0.5 U10.10_U2.24 U10.10_U2 10 dam_U10 sire_U10 U10U10
0.10356 0.14374 10.356 14.374 U 0.5 0.5 U10.10_U2.25 U10.10_U2 10 dam_U10 sire_U10 U10U10
0.12325 0.15407 12.325 15.407 U 0.5 0.5 U10.10_U2.26 U10.10_U2 10 dam_U10 sire_U10 U10U10
0.10843 0.14853 10.843 14.853 U 0.5 0.5 U10.10_U2.27 U10.10_U2 10 dam_U10 sire_U10 U10U10
0.11658 0.14254 11.658 14.254 U 0.5 0.5 U10.10_U2.28 U10.10_U2 10 dam_U10 sire_U10 U10U10
0.10921 0.13677 10.921 13.677 U 0.5 0.5 U10.10_U2.29 U10.10_U2 10 dam_U10 sire_U10 U10U10
0.12006 0.15377 12.006 15.377 U 0.5 0.5 U10.10_U2.3 U10.10_U2 10 dam_U10 sire_U10 U10U10
0.11412 0.14191 11.412 14.191 U 0.5 0.5 U10.10_U2.30 U10.10_U2 10 dam_U10 sire_U10 U10U10
0.09865 0.13215 9.865 13.215 U 0.5 0.5 U10.10_U2.31 U10.10_U2 10 dam_U10 sire_U10 U10U10
0.1255 0.14649 12.55 14.649 U 0.5 0.5 U10.10_U2.32 U10.10_U2 10 dam_U10 sire_U10 U10U10
0.10148 0.13743 10.148 13.743 U 0.5 0.5 U10.10_U2.33 U10.10_U2 10 dam_U10 sire_U10 U10U10
0.12077 0.14631 12.077 14.631 U 0.5 0.5 U10.10_U2.34 U10.10_U2 10 dam_U10 sire_U10 U10U10
0.09481 0.15336 9.481 15.336 U 0.5 0.5 U10.10_U2.35 U10.10_U2 10 dam_U10 sire_U10 U10U10
0.12348 0.14343 12.348 14.343 U 0.5 0.5 U10.10_U2.4 U10.10_U2 10 dam_U10 sire_U10 U10U10
0.10956 0.142 10.956 14.2 U 0.5 0.5 U10.10_U2.5 U10.10_U2 10 dam_U10 sire_U10 U10U10
0.10835 0.13654 10.835 13.654 U 0.5 0.5 U10.10_U2.6 U10.10_U2 10 dam_U10 sire_U10 U10U10
0.10686 0.14246 10.686 14.246 U 0.5 0.5 U10.10_U2.7 U10.10_U2 10 dam_U10 sire_U10 U10U10
0.11523 0.13935 11.523 13.935 U 0.5 0.5 U10.10_U2.8 U10.10_U2 10 dam_U10 sire_U10 U10U10
0.0971 0.13568 9.71 13.568 U 0.5 0.5 U10.10_U2.9 U10.10_U2 10 dam_U10 sire_U10 U10U10
0.12378 0.15937 12.378 15.937 N -0.5 -0.5 U10.9_N1.1 U10.9_N1 10 dam_U10 sire_U9 U10U9
0.11766 0.16294 11.766 16.294 N 0.5 0.5 U10.9_N1.10 U10.9_N1 10 dam_U10 sire_U9 U10U9
0.10128 0.13449 10.128 13.449 N 0.5 0.5 U10.9_N1.11 U10.9_N1 10 dam_U10 sire_U9 U10U9
0.1344 0.16542 13.44 16.542 N 0.5 0.5 U10.9_N1.12 U10.9_N1 10 dam_U10 sire_U9 U10U9
0.12382 0.16646 12.382 16.646 N 0.5 0.5 U10.9_N1.13 U10.9_N1 10 dam_U10 sire_U9 U10U9
0.11171 0.15525 11.171 15.525 N 0.5 0.5 U10.9_N1.14 U10.9_N1 10 dam_U10 sire_U9 U10U9
0.10725 0.13017 10.725 13.017 N 0.5 0.5 U10.9_N1.15 U10.9_N1 10 dam_U10 sire_U9 U10U9
0.12371 0.15854 12.371 15.854 N 0.5 0.5 U10.9_N1.16 U10.9_N1 10 dam_U10 sire_U9 U10U9
0.10754 0.14003 10.754 14.003 N 0.5 0.5 U10.9_N1.17 U10.9_N1 10 dam_U10 sire_U9 U10U9
